handle,account_id,status_id,created_at,favs,boosts,replies,is_reply,is_boost,has_media,lang,tags_json,hour,daypart
friends@mastodon.social,267693,115051889523388070,2025-08-18 21:28:33.482000+00:00,0,0,0,False,False,True,en,[],21,Evening
friends@mastodon.social,267693,115051251294685558,2025-08-18 18:46:14.888000+00:00,0,0,0,False,False,True,en,[],18,Evening
friends@mastodon.social,267693,115050500927883439,2025-08-18 15:35:25.545000+00:00,0,0,0,False,False,True,en,[],15,Afternoon
friends@mastodon.social,267693,115049903871291350,2025-08-18 13:03:34.836000+00:00,0,0,0,False,False,True,en,[],13,Afternoon
friends@mastodon.social,267693,115049098119451761,2025-08-18 09:38:40.038000+00:00,0,0,0,False,False,True,en,[],9,Morning
friends@mastodon.social,267693,115048431646820914,2025-08-18 06:49:10.474000+00:00,0,0,0,False,False,True,en,[],6,Morning
friends@mastodon.social,267693,115047798692631291,2025-08-18 04:08:12.357000+00:00,0,0,0,False,False,True,en,[],4,Night
friends@mastodon.social,267693,115047411899998577,2025-08-18 02:29:50.378000+00:00,0,0,0,False,False,True,en,[],2,Night
friends@mastodon.social,267693,115046229756951404,2025-08-17 21:29:12.306000+00:00,0,0,0,False,False,True,en,[],21,Evening
friends@mastodon.social,267693,115045573276596824,2025-08-17 18:42:15.204000+00:00,0,0,0,False,False,True,en,[],18,Evening
friends@mastodon.social,267693,115044820062453475,2025-08-17 15:30:42.069000+00:00,0,0,0,False,False,True,en,[],15,Afternoon
friends@mastodon.social,267693,115044215711302520,2025-08-17 12:57:00.401000+00:00,0,0,0,False,False,True,en,[],12,Afternoon
friends@mastodon.social,267693,115043403137306880,2025-08-17 09:30:21.508000+00:00,0,0,0,False,False,True,en,[],9,Morning
friends@mastodon.social,267693,115042749315378889,2025-08-17 06:44:04.976000+00:00,0,0,0,False,False,True,en,[],6,Morning
friends@mastodon.social,267693,115042112267445630,2025-08-17 04:02:04.401000+00:00,0,0,0,False,False,True,en,[],4,Night
friends@mastodon.social,267693,115041747603587316,2025-08-17 02:29:20.066000+00:00,0,0,0,False,False,True,en,[],2,Night
friends@mastodon.social,267693,115040565358805697,2025-08-16 21:28:40.443000+00:00,0,0,0,False,False,True,en,[],21,Evening
friends@mastodon.social,267693,115039904732175623,2025-08-16 18:40:40.083000+00:00,0,0,0,False,False,True,en,[],18,Evening
friends@mastodon.social,267693,115039155468687147,2025-08-16 15:30:07.228000+00:00,0,0,0,False,False,True,en,[],15,Afternoon
friends@mastodon.social,267693,115038551662151601,2025-08-16 12:56:33.870000+00:00,0,0,0,False,False,True,en,[],12,Afternoon
friends@mastodon.social,267693,115037741195069578,2025-08-16 09:30:27.124000+00:00,0,0,0,False,False,True,en,[],9,Morning
friends@mastodon.social,267693,115037083723423263,2025-08-16 06:43:14.903000+00:00,0,0,0,False,False,True,en,[],6,Morning
friends@mastodon.social,267693,115036414347002157,2025-08-16 03:53:01.033000+00:00,0,0,0,False,False,True,en,[],3,Night
friends@mastodon.social,267693,115036038457311186,2025-08-16 02:17:25.407000+00:00,0,0,0,False,False,True,en,[],2,Night
friends@mastodon.social,267693,115034902406520197,2025-08-15 21:28:30.648000+00:00,0,0,0,False,False,True,en,[],21,Evening
friends@mastodon.social,267693,115034259764092244,2025-08-15 18:45:04.709000+00:00,0,0,0,False,False,True,en,[],18,Evening
friends@mastodon.social,267693,115033503437079155,2025-08-15 15:32:44.072000+00:00,0,0,0,False,False,True,en,[],15,Afternoon
friends@mastodon.social,267693,115032898172769297,2025-08-15 12:58:48.468000+00:00,0,0,0,False,False,True,en,[],12,Afternoon
friends@mastodon.social,267693,115032090447011368,2025-08-15 09:33:23.554000+00:00,0,0,0,False,False,True,en,[],9,Morning
friends@mastodon.social,267693,115031434230013805,2025-08-15 06:46:30.477000+00:00,0,0,0,False,False,True,en,[],6,Morning
friends@mastodon.social,267693,115030778519549208,2025-08-15 03:59:45.129000+00:00,0,0,0,False,False,True,en,[],3,Night
friends@mastodon.social,267693,115030400410953452,2025-08-15 02:23:35.648000+00:00,0,0,0,False,False,True,en,[],2,Night
friends@mastodon.social,267693,115029247443692031,2025-08-14 21:30:22.765000+00:00,0,0,0,False,False,True,en,[],21,Evening
geonews@mastodon.social,108231001443953984,115067811682196269,2025-08-21 16:57:46.471000+00:00,0,1,0,False,False,False,en,[],16,Afternoon
geonews@mastodon.social,108231001443953984,115067713320006167,2025-08-21 16:32:45.459000+00:00,0,0,0,False,False,False,en,[],16,Afternoon
geonews@mastodon.social,108231001443953984,115067616434541456,2025-08-21 16:08:07.103000+00:00,0,0,0,False,False,False,en,"[""podcast""]",16,Afternoon
geonews@mastodon.social,108231001443953984,115067553481646610,2025-08-21 15:52:06.518000+00:00,0,0,0,False,False,False,en,[],15,Afternoon
geonews@mastodon.social,108231001443953984,115067475428945825,2025-08-21 15:32:15.533000+00:00,0,0,0,False,False,False,en,[],15,Afternoon
geonews@mastodon.social,108231001443953984,115067379586867893,2025-08-21 15:07:53.113000+00:00,1,1,0,False,False,False,en,"[""openstreetmap""]",15,Afternoon
geonews@mastodon.social,108231001443953984,115067319712965922,2025-08-21 14:52:39.621000+00:00,0,0,0,False,False,False,en,"[""geospatial""]",14,Afternoon
geonews@mastodon.social,108231001443953984,115067241508179887,2025-08-21 14:32:46.199000+00:00,0,0,0,False,False,False,en,[],14,Afternoon
geonews@mastodon.social,108231001443953984,115067143876673431,2025-08-21 14:07:56.443000+00:00,0,0,0,False,False,False,en,"[""map""]",14,Afternoon
geonews@mastodon.social,108231001443953984,115067101516618985,2025-08-21 13:57:10.080000+00:00,0,0,0,False,False,False,en,"[""maps""]",13,Afternoon
geonews@mastodon.social,108231001443953984,115067005487688287,2025-08-21 13:32:44.824000+00:00,0,0,0,False,False,False,en,"[""openstreetmap""]",13,Afternoon
geonews@mastodon.social,108231001443953984,115066907150435727,2025-08-21 13:07:44.286000+00:00,0,0,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115066848068196640,2025-08-21 12:52:42.789000+00:00,1,0,0,False,False,False,en,[],12,Afternoon
geonews@mastodon.social,108231001443953984,115066768913339989,2025-08-21 12:32:34.957000+00:00,0,1,0,False,False,False,en,"[""postgis""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115066670043626852,2025-08-21 12:07:26.323000+00:00,1,0,0,False,False,False,en,"[""map""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115066630250239164,2025-08-21 11:57:19.127000+00:00,0,0,0,False,False,False,en,"[""arcgis""]",11,Morning
geonews@mastodon.social,108231001443953984,115066533596330566,2025-08-21 11:32:44.305000+00:00,2,6,0,False,False,False,en,"[""geospatial""]",11,Morning
geonews@mastodon.social,108231001443953984,115066453897287925,2025-08-21 11:12:28.200000+00:00,1,0,0,False,False,False,en,[],11,Morning
geonews@mastodon.social,108231001443953984,115066393553202614,2025-08-21 10:57:07.413000+00:00,1,0,0,False,False,False,en,[],10,Morning
geonews@mastodon.social,108231001443953984,115066297397936339,2025-08-21 10:32:40.202000+00:00,1,0,0,False,False,False,en,"[""esri"", ""geospatial""]",10,Morning
geonews@mastodon.social,108231001443953984,115066218478486809,2025-08-21 10:12:35.987000+00:00,2,3,0,False,False,False,en,"[""leaflet""]",10,Morning
geonews@mastodon.social,108231001443953984,115066158754546125,2025-08-21 09:57:24.675000+00:00,0,0,0,False,False,False,en,"[""map""]",9,Morning
geonews@mastodon.social,108231001443953984,115066079285127076,2025-08-21 09:37:12.068000+00:00,0,0,0,False,False,False,en,"[""geospatial""]",9,Morning
geonews@mastodon.social,108231001443953984,115065981995426606,2025-08-21 09:12:27.545000+00:00,0,1,0,False,False,False,en,"[""openstreetmap""]",9,Morning
geonews@mastodon.social,108231001443953984,115065921883786065,2025-08-21 08:57:10.308000+00:00,1,0,0,False,False,False,en,[],8,Morning
geonews@mastodon.social,108231001443953984,115065826494455064,2025-08-21 08:32:54.788000+00:00,0,0,0,False,False,False,en,"[""geoserver""]",8,Morning
geonews@mastodon.social,108231001443953984,115065726364549193,2025-08-21 08:07:26.930000+00:00,1,0,0,False,False,False,en,"[""google""]",8,Morning
geonews@mastodon.social,108231001443953984,115065686955503918,2025-08-21 07:57:25.587000+00:00,0,0,0,False,False,False,en,[],7,Morning
geonews@mastodon.social,108231001443953984,115065589416237859,2025-08-21 07:32:37.259000+00:00,0,0,0,False,False,False,en,"[""atlas""]",7,Morning
geonews@mastodon.social,108231001443953984,115061891177363474,2025-08-20 15:52:06.650000+00:00,0,0,0,False,False,False,en,"[""geohipster""]",15,Afternoon
geonews@mastodon.social,108231001443953984,115061812770378801,2025-08-20 15:32:10.217000+00:00,0,0,0,False,False,False,en,[],15,Afternoon
geonews@mastodon.social,108231001443953984,115061736772084235,2025-08-20 15:12:50.572000+00:00,0,0,0,False,False,False,en,[],15,Afternoon
geonews@mastodon.social,108231001443953984,115061656204756879,2025-08-20 14:52:21.214000+00:00,0,0,0,False,False,False,en,[],14,Afternoon
geonews@mastodon.social,108231001443953984,115061579330550575,2025-08-20 14:32:48.208000+00:00,0,0,0,False,False,False,en,"[""map""]",14,Afternoon
geonews@mastodon.social,108231001443953984,115061500522987486,2025-08-20 14:12:45.698000+00:00,1,0,0,False,False,False,en,"[""geospatial""]",14,Afternoon
geonews@mastodon.social,108231001443953984,115061420535797879,2025-08-20 13:52:25.189000+00:00,0,0,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115061344083790659,2025-08-20 13:32:58.627000+00:00,4,2,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115061228171204319,2025-08-20 13:03:29.937000+00:00,0,0,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115061185753631927,2025-08-20 12:52:42.703000+00:00,0,0,0,False,False,False,en,[],12,Afternoon
geonews@mastodon.social,108231001443953984,115061107967789098,2025-08-20 12:32:55.786000+00:00,1,0,0,False,False,False,en,"[""arcgis""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115061008658298794,2025-08-20 12:07:40.441000+00:00,0,0,0,False,False,False,en,"[""arcgis""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115060967126810407,2025-08-20 11:57:06.724000+00:00,0,0,0,False,False,False,en,"[""arcgis""]",11,Morning
geonews@mastodon.social,108231001443953984,115060870271871463,2025-08-20 11:32:28.832000+00:00,0,0,0,False,False,False,en,[],11,Morning
geonews@mastodon.social,108231001443953984,115060791061334068,2025-08-20 11:12:20.176000+00:00,0,0,0,False,False,False,en,"[""geospatial"", ""mapping""]",11,Morning
geonews@mastodon.social,108231001443953984,115060732100738227,2025-08-20 10:57:20.511000+00:00,0,0,0,False,False,False,en,"[""google"", ""mapping""]",10,Morning
geonews@mastodon.social,108231001443953984,115060653123211244,2025-08-20 10:37:15.404000+00:00,0,0,0,False,False,False,en,"[""podcast""]",10,Morning
geonews@mastodon.social,108231001443953984,115060536071731260,2025-08-20 10:07:29.345000+00:00,0,1,0,False,False,False,en,"[""mapping"", ""openstreetmap""]",10,Morning
geonews@mastodon.social,108231001443953984,115060497223439929,2025-08-20 09:57:36.562000+00:00,0,0,0,False,False,False,en,[],9,Morning
geonews@mastodon.social,108231001443953984,115060399044363464,2025-08-20 09:32:38.478000+00:00,1,0,0,False,False,False,en,[],9,Morning
geonews@mastodon.social,108231001443953984,115060301305659210,2025-08-20 09:07:47.096000+00:00,0,1,0,False,False,False,en,"[""arcgis"", ""atlas""]",9,Morning
geonews@mastodon.social,108231001443953984,115060241983553597,2025-08-20 08:52:41.911000+00:00,0,0,0,False,False,False,en,[],8,Morning
geonews@mastodon.social,108231001443953984,115060162525926566,2025-08-20 08:32:29.482000+00:00,1,0,0,False,False,False,en,[],8,Morning
geonews@mastodon.social,108231001443953984,115060120988317860,2025-08-20 08:21:55.670000+00:00,0,0,0,False,True,False,,[],8,Morning
geonews@mastodon.social,108231001443953984,115060063706751312,2025-08-20 08:07:21.622000+00:00,0,0,0,False,False,False,en,[],8,Morning
geonews@mastodon.social,108231001443953984,115060005387694458,2025-08-20 07:52:31.747000+00:00,0,0,0,False,False,False,en,"[""podcast""]",7,Morning
geonews@mastodon.social,108231001443953984,115057095436856259,2025-08-19 19:32:29.420000+00:00,1,2,0,False,False,False,en,[],19,Evening
geonews@mastodon.social,108231001443953984,115057042061625937,2025-08-19 19:18:54.982000+00:00,0,0,0,False,True,False,,[],19,Evening
geonews@mastodon.social,108231001443953984,115055344988267388,2025-08-19 12:07:19.693000+00:00,0,1,0,False,False,False,en,[],12,Afternoon
geonews@mastodon.social,108231001443953984,115055307028619617,2025-08-19 11:57:40.477000+00:00,2,1,0,False,False,False,en,"[""mapping"", ""arcgis""]",11,Morning
geonews@mastodon.social,108231001443953984,115055209036951824,2025-08-19 11:32:45.241000+00:00,1,1,0,False,False,False,en,[],11,Morning
geonews@mastodon.social,108231001443953984,115055110331464662,2025-08-19 11:07:39.114000+00:00,0,0,0,False,False,False,en,"[""google""]",11,Morning
geonews@mastodon.social,108231001443953984,115055049672446704,2025-08-19 10:52:13.532000+00:00,0,0,0,False,False,False,en,"[""atlas""]",10,Morning
geonews@mastodon.social,108231001443953984,115054971371897932,2025-08-19 10:32:18.760000+00:00,0,0,0,False,False,False,en,[],10,Morning
geonews@mastodon.social,108231001443953984,115054658639000844,2025-08-19 09:12:46.844000+00:00,0,0,0,False,False,False,en,[],9,Morning
geonews@mastodon.social,108231001443953984,115054578833455105,2025-08-19 08:52:29.101000+00:00,0,0,0,False,False,False,en,"[""geospatial""]",8,Morning
geonews@mastodon.social,108231001443953984,115050489939647835,2025-08-18 15:32:37.535000+00:00,1,2,0,False,False,False,en,"[""openstreetmap""]",15,Afternoon
geonews@mastodon.social,108231001443953984,115050394036886477,2025-08-18 15:08:14.169000+00:00,0,0,0,False,False,False,en,[],15,Afternoon
geonews@mastodon.social,108231001443953984,115050331167822824,2025-08-18 14:52:14.864000+00:00,0,0,0,False,False,False,en,"[""atlas""]",14,Afternoon
geonews@mastodon.social,108231001443953984,115050114682881653,2025-08-18 13:57:11.566000+00:00,4,2,0,False,False,False,en,"[""openstreetmap""]",13,Afternoon
geonews@mastodon.social,108231001443953984,115050036170293810,2025-08-18 13:37:13.558000+00:00,0,0,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115049919056443551,2025-08-18 13:07:26.543000+00:00,0,0,0,False,False,False,en,[],13,Afternoon
geonews@mastodon.social,108231001443953984,115049860649402004,2025-08-18 12:52:35.323000+00:00,0,0,0,False,False,False,en,"[""openstreetmap""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115049784285208319,2025-08-18 12:33:10.107000+00:00,0,0,0,False,False,False,en,"[""map""]",12,Afternoon
geonews@mastodon.social,108231001443953984,115049682833019890,2025-08-18 12:07:22.062000+00:00,0,0,0,False,False,False,en,[],12,Afternoon
geonews@mastodon.social,108231001443953984,115049544585531758,2025-08-18 11:32:12.570000+00:00,0,1,0,False,False,False,en,"[""arcgis""]",11,Morning
geonews@mastodon.social,108231001443953984,115049448626285609,2025-08-18 11:07:48.358000+00:00,0,0,0,False,False,False,en,[],11,Morning
geonews@mastodon.social,108231001443953984,115049407401026506,2025-08-18 10:57:19.300000+00:00,0,0,0,False,False,False,en,"[""geohipster""]",10,Morning
geonews@mastodon.social,108231001443953984,115049310440845621,2025-08-18 10:32:39.810000+00:00,2,0,0,False,False,False,en,"[""map""]",10,Morning
geonews@mastodon.social,108231001443953984,115049211977084045,2025-08-18 10:07:37.367000+00:00,0,0,0,False,False,False,en,[],10,Morning
geonews@mastodon.social,108231001443953984,115049153645401552,2025-08-18 09:52:47.325000+00:00,0,0,0,False,False,False,en,[],9,Morning
ianRobinson@mastodon.social,433894,115068586615545516,2025-08-21 20:14:50.888000+00:00,0,0,0,False,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115068571557632724,2025-08-21 20:11:01.126000+00:00,0,0,0,False,True,False,,[],20,Evening
ianRobinson@mastodon.social,433894,115068051702978564,2025-08-21 17:58:48.772000+00:00,0,0,0,False,False,False,en,"[""music"", ""deamatrona""]",17,Afternoon
ianRobinson@mastodon.social,433894,115067802054386246,2025-08-21 16:55:19.455000+00:00,0,0,0,False,True,False,,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067792486489300,2025-08-21 16:52:53.440000+00:00,1,0,0,True,False,False,en,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067772236223924,2025-08-21 16:47:44.446000+00:00,1,0,0,True,False,False,en,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067725646120557,2025-08-21 16:35:53.541000+00:00,0,0,0,False,True,False,,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067723142294694,2025-08-21 16:35:15.338000+00:00,0,0,0,False,True,False,,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067700779009385,2025-08-21 16:29:34.102000+00:00,1,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",16,Afternoon
ianRobinson@mastodon.social,433894,115067685274722935,2025-08-21 16:25:37.522000+00:00,0,0,1,True,False,False,en,[],16,Afternoon
ianRobinson@mastodon.social,433894,115067578797078004,2025-08-21 15:58:32.803000+00:00,0,0,0,False,True,False,,[],15,Afternoon
ianRobinson@mastodon.social,433894,115067559133492863,2025-08-21 15:53:32.759000+00:00,1,0,1,True,False,False,en,[],15,Afternoon
ianRobinson@mastodon.social,433894,115067553199823718,2025-08-21 15:52:02.220000+00:00,1,0,1,False,False,False,en,"[""gratuitousfoodpost""]",15,Afternoon
ianRobinson@mastodon.social,433894,115066919016931483,2025-08-21 13:10:45.359000+00:00,0,0,0,False,True,False,,[],13,Afternoon
ianRobinson@mastodon.social,433894,115066917392568995,2025-08-21 13:10:20.569000+00:00,0,0,0,False,True,False,,[],13,Afternoon
ianRobinson@mastodon.social,433894,115066910752686343,2025-08-21 13:08:39.267000+00:00,0,0,0,False,True,False,,[],13,Afternoon
ianRobinson@mastodon.social,433894,115066905820751585,2025-08-21 13:07:23.996000+00:00,0,0,0,False,True,False,,[],13,Afternoon
ianRobinson@mastodon.social,433894,115066904804312703,2025-08-21 13:07:08.486000+00:00,1,0,0,True,False,False,en,[],13,Afternoon
ianRobinson@mastodon.social,433894,115066683769267418,2025-08-21 12:10:55.759000+00:00,0,1,0,False,False,False,en,[],12,Afternoon
ianRobinson@mastodon.social,433894,115066552062962007,2025-08-21 11:37:26.081000+00:00,0,0,0,False,False,False,en,"[""cricket""]",11,Morning
ianRobinson@mastodon.social,433894,115066238016352054,2025-08-21 10:17:34.110000+00:00,2,2,0,False,False,False,en,"[""ai"", ""llm""]",10,Morning
ianRobinson@mastodon.social,433894,115066184731682990,2025-08-21 10:04:01.064000+00:00,1,1,0,True,False,False,en,[],10,Morning
ianRobinson@mastodon.social,433894,115066159323012718,2025-08-21 09:57:33.353000+00:00,0,0,0,False,False,False,en,[],9,Morning
ianRobinson@mastodon.social,433894,115066139608242319,2025-08-21 09:52:32.522000+00:00,1,0,1,False,False,False,en,[],9,Morning
ianRobinson@mastodon.social,433894,115066083040505745,2025-08-21 09:38:09.375000+00:00,0,0,0,False,False,False,en,"[""focusfriend""]",9,Morning
ianRobinson@mastodon.social,433894,115066059175080441,2025-08-21 09:32:05.209000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115066057338126659,2025-08-21 09:31:37.186000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115066052758525143,2025-08-21 09:30:27.301000+00:00,2,0,0,True,False,False,en,[],9,Morning
ianRobinson@mastodon.social,433894,115066050699718634,2025-08-21 09:29:55.891000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115065828963532802,2025-08-21 08:33:32.463000+00:00,0,0,0,False,True,False,,[],8,Morning
ianRobinson@mastodon.social,433894,115065749236942164,2025-08-21 08:13:15.932000+00:00,0,0,0,False,False,False,en,"[""podcast"", ""llm"", ""ai""]",8,Morning
ianRobinson@mastodon.social,433894,115065650132975593,2025-08-21 07:48:03.725000+00:00,0,0,0,False,True,False,,[],7,Morning
ianRobinson@mastodon.social,433894,115065646209208334,2025-08-21 07:47:03.854000+00:00,0,0,0,False,True,False,,[],7,Morning
ianRobinson@mastodon.social,433894,115065644709022431,2025-08-21 07:46:40.960000+00:00,0,0,0,False,True,False,,[],7,Morning
ianRobinson@mastodon.social,433894,115064591490304211,2025-08-21 03:18:50.118000+00:00,1,0,1,True,False,False,en,[],3,Night
ianRobinson@mastodon.social,433894,115063392343158238,2025-08-20 22:13:52.585000+00:00,0,0,0,False,True,False,,[],22,Evening
ianRobinson@mastodon.social,433894,115063305771918968,2025-08-20 21:51:51.612000+00:00,0,0,1,True,False,False,en,[],21,Evening
ianRobinson@mastodon.social,433894,115063124158242705,2025-08-20 21:05:40.403000+00:00,0,0,0,False,False,False,en,[],21,Evening
ianRobinson@mastodon.social,433894,115063097186211579,2025-08-20 20:58:48.868000+00:00,0,0,0,False,False,False,en,"[""nite"", ""homepod"", ""music"", ""catridgeway""]",20,Evening
ianRobinson@mastodon.social,433894,115063078279737694,2025-08-20 20:54:00.355000+00:00,0,0,2,True,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115063072397188233,2025-08-20 20:52:30.594000+00:00,0,0,0,False,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115063012795232125,2025-08-20 20:37:21.142000+00:00,0,0,0,False,False,True,en,[],20,Evening
ianRobinson@mastodon.social,433894,115062949639902382,2025-08-20 20:21:17.468000+00:00,0,0,0,False,True,False,,[],20,Evening
ianRobinson@mastodon.social,433894,115062947509842385,2025-08-20 20:20:44.985000+00:00,0,0,0,False,True,False,,[],20,Evening
ianRobinson@mastodon.social,433894,115062402749825943,2025-08-20 18:02:12.591000+00:00,0,0,0,False,False,False,en,"[""cricket""]",18,Evening
ianRobinson@mastodon.social,433894,115061283633854987,2025-08-20 13:17:36.240000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",13,Afternoon
ianRobinson@mastodon.social,433894,115061257252586891,2025-08-20 13:10:53.690000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",13,Afternoon
ianRobinson@mastodon.social,433894,115061230148853144,2025-08-20 13:04:00.115000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",13,Afternoon
ianRobinson@mastodon.social,433894,115061005555386815,2025-08-20 12:06:53.103000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",12,Afternoon
ianRobinson@mastodon.social,433894,115060986242910736,2025-08-20 12:01:58.408000+00:00,0,0,1,False,False,False,en,"[""cricket""]",12,Afternoon
ianRobinson@mastodon.social,433894,115060979493533818,2025-08-20 12:00:15.426000+00:00,1,0,0,True,False,False,en,[],12,Afternoon
ianRobinson@mastodon.social,433894,115060975796393130,2025-08-20 11:59:19.005000+00:00,0,0,0,False,True,False,,[],11,Morning
ianRobinson@mastodon.social,433894,115060974597135040,2025-08-20 11:59:00.716000+00:00,0,0,0,False,True,False,,[],11,Morning
ianRobinson@mastodon.social,433894,115060771215126692,2025-08-20 11:07:17.344000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",11,Morning
ianRobinson@mastodon.social,433894,115060708098712900,2025-08-20 10:51:14.264000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",10,Morning
ianRobinson@mastodon.social,433894,115060587990336495,2025-08-20 10:20:41.556000+00:00,0,0,0,False,False,False,en,"[""cricket"", ""thehundred""]",10,Morning
ianRobinson@mastodon.social,433894,115060395215014741,2025-08-20 09:31:40.038000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115060383162940933,2025-08-20 09:28:36.144000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115060332678291330,2025-08-20 09:15:45.812000+00:00,0,0,0,False,True,False,,[],9,Morning
ianRobinson@mastodon.social,433894,115057895106146707,2025-08-19 22:55:51.402000+00:00,0,0,0,False,False,False,en,[],22,Evening
ianRobinson@mastodon.social,433894,115057836953446059,2025-08-19 22:41:04.064000+00:00,1,0,0,True,False,False,en,[],22,Evening
ianRobinson@mastodon.social,433894,115057823781075979,2025-08-19 22:37:43.071000+00:00,0,0,0,False,False,False,en,"[""books"", ""comedy""]",22,Evening
ianRobinson@mastodon.social,433894,115057791886915390,2025-08-19 22:29:36.405000+00:00,0,0,1,False,False,False,en,"[""nite"", ""homepod"", ""music"", ""thecardigans""]",22,Evening
ianRobinson@mastodon.social,433894,115057703001009485,2025-08-19 22:07:00.118000+00:00,0,0,0,False,False,False,en,"[""cricket""]",22,Evening
ianRobinson@mastodon.social,433894,115057550102511501,2025-08-19 21:28:07.063000+00:00,0,0,0,True,False,False,en,[],21,Evening
ianRobinson@mastodon.social,433894,115057525319216816,2025-08-19 21:21:48.905000+00:00,0,0,1,False,False,False,en,"[""accessibility"", ""missionwashing""]",21,Evening
ianRobinson@mastodon.social,433894,115057478503989566,2025-08-19 21:09:54.560000+00:00,1,0,0,True,False,False,en,[],21,Evening
ianRobinson@mastodon.social,433894,115057449562311784,2025-08-19 21:02:32.940000+00:00,0,0,0,True,False,False,en,[],21,Evening
ianRobinson@mastodon.social,433894,115057444418124986,2025-08-19 21:01:14.455000+00:00,3,0,1,False,False,True,en,"[""gratuitousfoodpost""]",21,Evening
ianRobinson@mastodon.social,433894,115057301049135478,2025-08-19 20:24:46.810000+00:00,1,0,1,True,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115057297676328748,2025-08-19 20:23:55.345000+00:00,1,0,0,True,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115057286414227541,2025-08-19 20:21:03.499000+00:00,0,0,0,False,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115057246408929050,2025-08-19 20:10:53.073000+00:00,1,0,1,False,False,False,en,[],20,Evening
ianRobinson@mastodon.social,433894,115057238905098509,2025-08-19 20:08:58.569000+00:00,0,0,0,False,False,False,en,"[""film"", ""romance"", ""drama""]",20,Evening
ianRobinson@mastodon.social,433894,115057218972708344,2025-08-19 20:03:54.430000+00:00,0,0,1,False,False,False,en,"[""tv"", ""fallout""]",20,Evening
ianRobinson@mastodon.social,433894,115057182539356513,2025-08-19 19:54:38.498000+00:00,0,2,0,False,False,False,en,"[""music"", ""florenceandthemachine""]",19,Evening
ianRobinson@mastodon.social,433894,115057174465086098,2025-08-19 19:52:35.293000+00:00,2,0,0,False,False,False,en,"[""cricket""]",19,Evening
ianRobinson@mastodon.social,433894,115057115260067544,2025-08-19 19:37:31.900000+00:00,0,0,0,False,True,False,,[],19,Evening
ianRobinson@mastodon.social,433894,115057088592949311,2025-08-19 19:30:44.998000+00:00,0,0,0,False,False,False,en,"[""music"", ""thebeaches""]",19,Evening
ianRobinson@mastodon.social,433894,115057034648818353,2025-08-19 19:17:01.881000+00:00,0,0,0,False,False,False,en,"[""tv"", ""channel4""]",19,Evening
ianRobinson@mastodon.social,433894,115056949727389990,2025-08-19 18:55:26.068000+00:00,0,0,0,True,False,False,en,[],18,Evening
ianRobinson@mastodon.social,433894,115056943457209033,2025-08-19 18:53:50.392000+00:00,3,1,1,False,False,False,en,"[""weather"", ""metoffice""]",18,Evening
ianRobinson@mastodon.social,433894,115056141846738853,2025-08-19 15:29:58.793000+00:00,0,2,0,False,False,False,en,"[""riotwomen"", ""iplayer"", ""bbc""]",15,Afternoon
ianRobinson@mastodon.social,433894,115056087601653651,2025-08-19 15:16:11.078000+00:00,0,0,0,False,True,False,,[],15,Afternoon
ianRobinson@mastodon.social,433894,115055998795975194,2025-08-19 14:53:36.011000+00:00,1,0,0,True,False,False,en,[],14,Afternoon
